|ID           |HAS_VALIDATED|MODIFICATION_DATE      |
|1,210,820,901|0            |2025-02-07 00:21:57.028|
|1,210,816,502|0            |2025-02-07 00:21:56.627|
|1,210,820,725|0            |2025-02-07 00:21:56.363|
|1,210,820,641|0            |2025-02-07 00:21:56.254|
|1,210,818,433|0            |2025-02-07 00:21:56.231|
|1,210,820,569|0            |2025-02-07 00:21:56.155|
|1,210,820,868|0            |2025-02-07 00:21:55.899|
|1,210,820,805|0            |2025-02-07 00:21:55.793|
|1,210,822,275|0            |2025-02-07 00:21:55.275|
|1,210,820,735|0            |2025-02-07 00:21:54.758|
|1,210,816,479|0            |2025-02-07 00:21:54.499|
|1,210,820,431|0            |2025-02-07 00:21:54.021|
|1,210,820,373|0            |2025-02-07 00:21:53.916|
|1,210,822,115|0            |2025-02-07 00:21:53.127|
|1,210,818,402|0            |2025-02-07 00:21:52.068|
|1,210,818,400|0            |2025-02-07 00:21:51.971|
|1,210,818,399|0            |2025-02-07 00:21:51.868|
|1,210,818,401|0            |2025-02-07 00:21:51.763|
|1,210,820,652|0            |2025-02-07 00:21:51.622|
|1,210,820,511|0            |2025-02-07 00:21:50.606|
|1,210,822,119|0            |2025-02-07 00:21:50.402|
|1,210,816,468|0            |2025-02-07 00:21:50.341|
|1,210,816,451|0            |2025-02-07 00:21:50.239|
|1,210,818,373|0            |2025-02-07 00:21:49.624|
|1,210,821,885|0            |2025-02-07 00:21:48.970|
|1,210,821,845|0            |2025-02-07 00:21:48.868|
|1,210,816,440|0            |2025-02-07 00:21:48.104|
|1,210,816,436|0            |2025-02-07 00:21:47.963|
|1,210,818,372|0            |2025-02-07 00:21:47.457|
|1,210,820,479|0            |2025-02-07 00:21:47.429|
|1,210,818,348|0            |2025-02-07 00:21:47.361|
|1,210,821,711|0            |2025-02-07 00:21:46.685|
|1,210,820,281|0            |2025-02-07 00:21:46.445|
|1,210,820,236|0            |2025-02-07 00:21:46.346|
|1,210,820,140|0            |2025-02-07 00:21:46.248|
|1,210,820,057|0            |2025-02-07 00:21:46.156|
|1,210,816,418|0            |2025-02-07 00:21:45.788|
|1,210,820,060|0            |2025-02-07 00:21:45.705|
|1,210,818,351|0            |2025-02-07 00:21:45.231|
|1,210,821,588|0            |2025-02-07 00:21:44.542|
|1,210,821,521|0            |2025-02-07 00:21:44.425|
|1,210,821,440|0            |2025-02-07 00:21:44.308|
|1,210,819,852|0            |2025-02-07 00:21:44.025|
|1,210,819,750|0            |2025-02-07 00:21:43.918|
|1,210,819,668|0            |2025-02-07 00:21:43.800|
|1,210,819,881|0            |2025-02-07 00:21:43.585|
|1,210,819,827|0            |2025-02-07 00:21:43.455|
|1,210,819,721|0            |2025-02-07 00:21:43.363|
|1,210,819,647|0            |2025-02-07 00:21:43.263|
|1,210,821,901|0            |2025-02-07 00:21:42.218|
|1,210,821,883|0            |2025-02-07 00:21:42.126|
|1,210,821,308|0            |2025-02-07 00:21:42.113|
|1,210,820,299|0            |2025-02-07 00:21:41.231|
|1,210,819,474|0            |2025-02-07 00:21:41.123|
|1,210,819,394|0            |2025-02-07 00:21:41.024|
|1,210,821,157|0            |2025-02-07 00:21:39.969|
|1,210,816,388|0            |2025-02-07 00:21:39.573|
|1,210,819,421|0            |2025-02-07 00:21:39.413|
|1,210,818,325|0            |2025-02-07 00:21:39.061|
|1,210,818,314|0            |2025-02-07 00:21:38.965|
|1,210,819,268|0            |2025-02-07 00:21:38.874|
|1,210,818,310|0            |2025-02-07 00:21:38.864|
|1,210,818,296|0            |2025-02-07 00:21:38.763|
|1,210,819,197|0            |2025-02-07 00:21:38.702|
|1,210,819,147|0            |2025-02-07 00:21:38.595|
|1,210,821,022|0            |2025-02-07 00:21:37.839|
|1,210,819,238|0            |2025-02-07 00:21:37.296|
|1,210,819,166|0            |2025-02-07 00:21:37.190|
|1,210,820,188|0            |2025-02-07 00:21:37.053|
|1,210,818,285|0            |2025-02-07 00:21:36.641|
|1,210,818,267|0            |2025-02-07 00:21:36.545|
|1,210,818,258|0            |2025-02-07 00:21:36.452|
|1,210,819,003|0            |2025-02-07 00:21:35.069|
|1,210,820,148|0            |2025-02-07 00:21:34.919|
|1,210,818,912|0            |2025-02-07 00:21:34.424|
|1,210,821,687|0            |2025-02-07 00:21:33.935|
|1,210,821,641|0            |2025-02-07 00:21:33.813|
|1,210,818,835|0            |2025-02-07 00:21:32.936|
|1,210,818,756|0            |2025-02-07 00:21:32.839|
|1,210,820,063|0            |2025-02-07 00:21:32.783|
|1,210,820,727|0            |2025-02-07 00:21:31.652|
|1,210,821,544|0            |2025-02-07 00:21:31.650|
|1,210,821,510|0            |2025-02-07 00:21:31.545|
|1,210,821,464|0            |2025-02-07 00:21:31.452|
|1,210,821,421|0            |2025-02-07 00:21:31.361|
|1,210,816,351|0            |2025-02-07 00:21:31.323|
|1,210,821,396|0            |2025-02-07 00:21:31.265|
|1,210,821,348|0            |2025-02-07 00:21:31.148|
|1,210,821,299|0            |2025-02-07 00:21:31.036|
|1,210,802,511|0            |2025-02-07 00:21:30.719|
|1,210,819,973|0            |2025-02-07 00:21:30.647|
|1,210,802,867|0            |2025-02-07 00:21:30.594|
|1,210,819,937|0            |2025-02-07 00:21:30.532|
|1,210,818,225|0            |2025-02-07 00:21:30.283|
|1,210,818,709|0            |2025-02-07 00:21:30.268|
|1,210,818,210|0            |2025-02-07 00:21:30.184|
|1,210,820,554|0            |2025-02-07 00:21:29.519|
|1,210,816,336|0            |2025-02-07 00:21:29.188|
|1,210,821,207|0            |2025-02-07 00:21:28.919|
|1,210,821,171|0            |2025-02-07 00:21:28.784|
|1,210,821,134|0            |2025-02-07 00:21:28.686|
|1,210,818,193|0            |2025-02-07 00:21:28.047|
|1,210,818,191|0            |2025-02-07 00:21:27.944|
|1,210,820,430|0            |2025-02-07 00:21:27.376|
|1,210,818,251|0            |2025-02-07 00:21:26.444|
|1,210,818,177|0            |2025-02-07 00:21:25.813|
|1,210,820,304|0            |2025-02-07 00:21:25.230|
|1,210,818,077|0            |2025-02-07 00:21:24.318|
|1,210,819,693|0            |2025-02-07 00:21:24.313|
|1,210,819,640|0            |2025-02-07 00:21:24.215|
|1,210,819,572|0            |2025-02-07 00:21:24.098|
|1,210,818,383|0            |2025-02-07 00:21:24.084|
|1,210,819,524|0            |2025-02-07 00:21:23.988|
|1,210,818,326|0            |2025-02-07 00:21:23.981|
|1,210,818,160|0            |2025-02-07 00:21:23.675|
|1,210,818,149|0            |2025-02-07 00:21:23.568|
|1,210,820,210|0            |2025-02-07 00:21:23.091|
|1,210,820,142|0            |2025-02-07 00:21:22.992|
|1,210,820,046|0            |2025-02-07 00:21:22.886|
|1,210,820,933|0            |2025-02-07 00:21:22.509|
|1,210,817,925|0            |2025-02-07 00:21:22.205|
|1,210,819,410|0            |2025-02-07 00:21:21.733|
|1,210,818,189|0            |2025-02-07 00:21:21.639|
|1,210,819,376|0            |2025-02-07 00:21:21.588|
|1,210,818,119|0            |2025-02-07 00:21:21.536|
|1,210,819,355|0            |2025-02-07 00:21:21.480|
|1,210,818,040|0            |2025-02-07 00:21:21.439|
|1,210,817,979|0            |2025-02-07 00:21:21.350|
|1,210,817,915|0            |2025-02-07 00:21:21.254|
|1,210,819,879|0            |2025-02-07 00:21:20.753|
|1,210,819,808|0            |2025-02-07 00:21:20.639|
|1,210,820,867|0            |2025-02-07 00:21:20.379|
|1,210,820,804|0            |2025-02-07 00:21:20.274|
|1,210,820,739|0            |2025-02-07 00:21:20.176|
|1,210,818,128|0            |2025-02-07 00:21:19.393|
|1,210,818,121|0            |2025-02-07 00:21:19.271|
|1,210,818,111|0            |2025-02-07 00:21:19.162|
|1,210,818,099|0            |2025-02-07 00:21:19.059|
|1,210,818,081|0            |2025-02-07 00:21:18.948|
|1,210,820,638|0            |2025-02-07 00:21:18.052|
|1,210,817,695|0            |2025-02-07 00:21:18.046|
|1,210,820,607|0            |2025-02-07 00:21:17.967|
|1,210,817,629|0            |2025-02-07 00:21:17.954|
|1,210,820,535|0            |2025-02-07 00:21:17.876|
|1,210,817,568|0            |2025-02-07 00:21:17.856|
|1,210,817,707|0            |2025-02-07 00:21:17.071|
|1,210,819,565|0            |2025-02-07 00:21:16.482|
|1,210,819,457|0            |2025-02-07 00:21:16.356|
|1,210,820,406|0            |2025-02-07 00:21:15.750|
|1,210,817,436|0            |2025-02-07 00:21:15.715|
|1,210,820,370|0            |2025-02-07 00:21:15.646|
|1,210,820,321|0            |2025-02-07 00:21:15.540|
|1,210,819,112|0            |2025-02-07 00:21:15.260|
|1,210,817,551|0            |2025-02-07 00:21:14.915|
|1,210,817,488|0            |2025-02-07 00:21:14.809|
|1,210,818,039|0            |2025-02-07 00:21:14.795|
|1,210,817,419|0            |2025-02-07 00:21:14.713|
|1,210,818,036|0            |2025-02-07 00:21:14.699|
|1,210,817,354|0            |2025-02-07 00:21:14.598|
|1,210,817,277|0            |2025-02-07 00:21:14.442|
|1,210,817,207|0            |2025-02-07 00:21:14.314|
|1,210,819,332|0            |2025-02-07 00:21:14.209|
|1,210,817,290|0            |2025-02-07 00:21:13.583|
|1,210,820,264|0            |2025-02-07 00:21:13.409|
|1,210,820,216|0            |2025-02-07 00:21:13.289|
|1,210,820,203|0            |2025-02-07 00:21:13.184|
|1,210,818,978|0            |2025-02-07 00:21:13.116|
|1,210,819,181|0            |2025-02-07 00:21:12.065|
|1,210,819,129|0            |2025-02-07 00:21:11.957|
|1,210,817,144|0            |2025-02-07 00:21:11.460|
|1,210,818,850|0            |2025-02-07 00:21:10.955|
|1,210,818,767|0            |2025-02-07 00:21:10.846|
|1,210,823,926|0            |2025-02-07 00:21:10.794|
|1,210,824,132|0            |2025-02-07 00:21:10.691|
|1,210,818,013|0            |2025-02-07 00:21:10.545|
|1,210,818,001|0            |2025-02-07 00:21:10.427|
|1,210,817,997|0            |2025-02-07 00:21:10.316|
|1,210,817,990|0            |2025-02-07 00:21:10.211|
|1,210,816,992|0            |2025-02-07 00:21:10.137|
|1,210,817,970|0            |2025-02-07 00:21:10.105|
|1,210,818,995|0            |2025-02-07 00:21:09.816|
|1,210,816,988|0            |2025-02-07 00:21:09.106|
|1,210,820,081|0            |2025-02-07 00:21:09.044|
|1,210,817,958|0            |2025-02-07 00:21:07.984|
|1,210,816,836|0            |2025-02-07 00:21:06.972|
|1,210,820,013|0            |2025-02-07 00:21:06.917|
|1,210,816,771|0            |2025-02-07 00:21:06.867|
|1,210,818,605|0            |2025-02-07 00:21:06.681|
|1,210,802,720|0            |2025-02-07 00:21:06.570|
|1,210,818,755|0            |2025-02-07 00:21:05.651|
|1,210,818,696|0            |2025-02-07 00:21:05.543|
|1,210,818,577|0            |2025-02-07 00:21:05.432|
|1,210,819,936|0            |2025-02-07 00:21:04.802|
